[41.49200, -9.67380],
[41.49170, -9.64380],
[41.49130, -9.61349],
[41.49180, -9.58331],
[41.49150, -9.55301],
[41.49150, -9.52249],
[41.49120, -9.49219],
[41.49100, -9.46170],
[41.49030, -9.43130],
[41.49030, -9.40100],
[41.49500, -9.37250],
[42.23150, -9.72220],
[42.24970, -9.74371],
[42.25970, -9.77249],
[42.26280, -9.80420],
[42.26250, -9.83582],
[42.26120, -9.86771],
[42.25980, -9.89920],
[42.25920, -9.93079],
[42.25730, -9.96231],
[42.24080, -9.98450],
[42.22220, -10.42200],
[42.23730, -10.44269],
[42.23830, -10.47531],
[42.23880, -10.50781],
[42.23920, -10.54370],
[42.24000, -10.58020],
[42.24050, -10.61630],
[42.24050, -10.65170],
[40.19500, -10.50381],
[40.17120, -10.50201],
[40.14700, -10.49869],
[40.12300, -10.49521],
[40.09880, -10.49200],
[40.07470, -10.48849],
[40.05050, -10.48520],
[40.02630, -10.48181],
[40.00220, -10.47852],
[39.97820, -10.47519],
[39.95400, -10.47198],
[39.92950, -10.46851],
[39.90500, -10.46552],
[39.88020, -10.46271],
[39.85550, -10.45929],
[39.83250, -10.46100],
[39.80900, -10.45999],
[39.78500, -10.45599],
[39.76120, -10.45270],
[39.73720, -10.44901],
[39.71320, -10.44531],
[39.68850, -10.44370],
[39.66350, -10.44351],
[39.63800, -10.44321],
[39.61300, -10.44431],
[39.58820, -10.44519],
[39.56420, -10.44571],
[39.54030, -10.44720],
[39.51720, -10.44870],
[39.49420, -10.44931],
[39.47070, -10.45001],
[39.44570, -10.44980],
[39.42050, -10.44901],
[39.39550, -10.44830],
[39.37020, -10.44699],
[39.34520, -10.44601],
[39.32020, -10.44449],
[39.29450, -10.44421],
[39.26880, -10.44299],
[39.24370, -10.44131],
[39.21950, -10.44101],
[39.19450, -10.44049],
[39.16950, -10.44000],
[39.14430, -10.43951],
[39.11900, -10.43869],
[39.09350, -10.43970],
[39.06850, -10.43979],
[39.04350, -10.44019],
[39.01850, -10.44070],
[38.99350, -10.44101],
[38.96870, -10.44101],
[38.94350, -10.44180],
[38.91870, -10.44220],
[38.89350, -10.44269],
[38.86830, -10.44269],
[38.84300, -10.44171],
[38.81780, -10.43970],
[38.79200, -10.43829],
[38.76620, -10.43619],
[38.74120, -10.43320],
[38.71600, -10.43121],
[38.69170, -10.43350],
[38.66730, -10.43570],
[38.64300, -10.43869],
[38.61850, -10.44150],
[38.59370, -10.44421],
[38.56920, -10.44669],
[38.54420, -10.44870],
[38.51920, -10.45099],
[38.49470, -10.45349],
[38.47000, -10.45551],
[38.44530, -10.45700],
[38.42080, -10.45871],
[38.39620, -10.46051],
[38.37170, -10.46271],
[38.34630, -10.46301],
[38.32130, -10.46301],
[38.29600, -10.46320],
[38.27100, -10.46420],
[38.24600, -10.46600],
[38.22100, -10.46750],
[38.19600, -10.46820],
[38.17070, -10.46869],
[38.14570, -10.46970],
[38.12100, -10.47000],
[38.09620, -10.47119],
[38.07220, -10.47198],
[38.04820, -10.47229],
[38.02530, -10.47229],
[38.00120, -10.47269],
[37.97720, -10.47351],
[37.95420, -10.47449],
[37.93200, -10.47549],
[37.90900, -10.47650],
[37.88600, -10.47800],
[37.86300, -10.48001],
[37.83920, -10.48801],
[37.81600, -10.50070],
[37.79350, -10.51331],
[37.77070, -10.52631],
[37.74720, -10.53571],
[37.72250, -10.54071],
[37.70000, -10.54550],
[37.68030, -10.54871],
[37.67000, -10.53799],
[37.67480, -10.51901],
[37.69300, -10.51471],
[37.98250, -10.51849],
[37.96280, -10.51880],
[37.94170, -10.51920],
[37.92000, -10.51971],
[37.89900, -10.51971],
[37.87750, -10.51920],
[37.85670, -10.51871],
[37.83670, -10.51801],
[37.81520, -10.51819],
[37.79500, -10.51871],
[37.77500, -10.51901],
[37.75330, -10.51901],
[37.73270, -10.51901],
[37.71150, -10.51929],
[37.69030, -10.51981],
[37.66900, -10.52100],
[37.64750, -10.52148],
[37.62550, -10.52249],
[37.60420, -10.52420],
[37.58300, -10.52499],
[37.56120, -10.52570],
[37.53870, -10.52621],
[37.51830, -10.52631],
[37.49950, -10.52719],
[37.48130, -10.52631],
[37.46750, -10.52499],
[37.51500, -9.84399],
[37.54030, -9.84430],
[37.56500, -9.84299],
[37.58970, -9.84131],
[37.61420, -9.83920],
[37.63870, -9.83749],
[37.66380, -9.83701],
[37.68980, -9.83600],
[37.71570, -9.83630],
[37.74150, -9.83820],
[37.76730, -9.84030],
[37.79300, -9.84219],
[37.81870, -9.84421],
[37.84380, -9.84671],
[37.86930, -9.84821],
[37.89430, -9.84930],
[37.91970, -9.85101],
[37.94520, -9.85199],
[37.97070, -9.85330],
[37.99630, -9.85449],
[38.02250, -9.85580],
[38.04930, -9.85770],
[38.07550, -9.85971],
[38.10250, -9.86151],
[38.12900, -9.86249],
[38.15550, -9.86371],
[38.18230, -9.86499],
[38.20920, -9.86621],
[38.23620, -9.86621],
[38.26280, -9.86670],
[38.28730, -9.87549],
[38.30720, -9.89600],
[38.32720, -9.91571],
[38.34420, -9.93829],
[38.36150, -9.96121],
[38.37870, -9.98450],
[38.39370, -10.00900],
[38.40970, -10.03271],
[38.42850, -10.05380],
[38.44900, -10.07269],
[38.46950, -10.09219],
[38.48980, -10.11099],
[38.50980, -10.12900],
[38.52970, -10.14771],
[38.54930, -10.16721],
[38.56900, -10.18649],
[38.58870, -10.20569],
[38.60820, -10.22501],
[38.62720, -10.24399],
[38.64350, -10.26120],
[38.66020, -10.28201],
[38.67720, -10.30219],
[38.69470, -10.32169],
[38.71170, -10.34219],
[38.72820, -10.36270],
[38.74550, -10.38251],
[38.76350, -10.40201],
[38.78050, -10.42200],
[38.79880, -10.44101],
[38.81670, -10.46051],
[38.83470, -10.47949],
[38.85900, -10.48419],
[38.88520, -10.48251],
[38.91050, -10.47821],
[38.93600, -10.46899],
[38.96150, -10.46149],
[38.98670, -10.45251],
[39.01200, -10.44431],
[39.03720, -10.43600],
[39.06250, -10.42679],
[39.08800, -10.41650],
[39.11300, -10.40649],
[39.13850, -10.39630],
[39.16430, -10.38730],
[39.18950, -10.37650],
[39.21500, -10.36600],
[39.23970, -10.35770],
[39.26420, -10.34970],
[39.28880, -10.34149],
[39.31330, -10.33221],
[39.33820, -10.32370],
[39.36300, -10.31531],
[39.38770, -10.30679],
[39.41200, -10.29871],
[39.43650, -10.29071],
[39.46100, -10.28381],
[39.48580, -10.27701],
[39.51150, -10.26999],
[39.53680, -10.26199],
[39.56220, -10.25330],
[39.58770, -10.24429],
[39.61300, -10.23920],
[39.63820, -10.23279],
[39.66330, -10.22571],
[39.68850, -10.21851],
[39.71320, -10.20999],
[39.73780, -10.20050],
[39.76270, -10.19180],
[39.78720, -10.18280],
[39.81180, -10.17419],
[39.83730, -10.16602],
[39.86300, -10.15851],
[39.88870, -10.15131],
[39.91430, -10.14371],
[39.93970, -10.13571],
[39.96580, -10.12949],
[39.99130, -10.12149],
[40.01670, -10.11230],
[40.04180, -10.10251],
[40.06700, -10.09219],
[40.09250, -10.08301],
[40.11800, -10.07501],
[40.14350, -10.06680],
[40.16900, -10.05850],
[40.19480, -10.05121],
[40.22020, -10.04230],
[40.24570, -10.03351],
[40.27030, -10.02429],
[40.29400, -10.01871],
[40.31750, -10.01120],
[40.33920, -9.99869],
[40.36120, -9.98599],
[40.38350, -9.97430],
[40.40520, -9.96219],
[40.42420, -9.94769],
[40.44220, -9.93649],
[40.45950, -9.92419],
[40.47720, -9.91119],
[40.49650, -9.89520],
[40.51570, -9.88000],
[40.53500, -9.86499],
[40.55470, -9.84930],
[40.57370, -9.83319],
[40.59250, -9.81601],
[40.61150, -9.79929],
[40.63050, -9.78229],
[40.64970, -9.76550],
[40.66930, -9.74869],
[40.68850, -9.73151],
[40.73300, -11.08551],
[40.75650, -11.10049],
[40.78170, -11.11099],
[40.80770, -11.11771],
[40.83380, -11.12320],
[40.86020, -11.12799],
[40.88650, -11.13229],
[40.91280, -11.13620],
[40.93920, -11.14050],
[40.96570, -11.14401],
[40.99120, -11.14648],
[41.01520, -11.14648],
[41.03920, -11.14719],
[41.06120, -11.14749],
[41.08220, -11.14719],
[41.10580, -11.14700],
[41.12950, -11.14679],
[41.15280, -11.14670],
[41.17650, -11.14670],
[41.20000, -11.14700],
[41.22220, -11.14801],
[41.24430, -11.14899],
[41.26670, -11.15021],
[41.28900, -11.15201],
[41.31150, -11.15350],
[41.33380, -11.15521],
[41.35600, -11.15781],
[41.37850, -11.15948],
[41.40000, -11.15729],
[41.42050, -11.15320],
[41.44100, -11.15030],
[41.46100, -11.14801],
[41.48100, -11.14600],
[42.22970, -10.67850],
[42.20600, -10.67801],
[42.18280, -10.67801],
[42.15970, -10.67850],
[42.13670, -10.67969],
[42.11230, -10.67630],
[42.08800, -10.67319],
[42.06380, -10.66919],
[42.03970, -10.66620],
[42.01530, -10.66299],
[41.99080, -10.66418],
[41.96630, -10.66330],
[41.94200, -10.66199],
[41.91770, -10.66171],
[41.89350, -10.66119],
[41.86820, -10.66220],
[41.84320, -10.66269],
[41.81820, -10.66321],
[41.79320, -10.66379],
[41.76800, -10.66449],
[41.74300, -10.66550],
[41.71800, -10.66669],
[41.69300, -10.66800],
[41.66800, -10.66901],
[41.64330, -10.66971],
[41.61850, -10.67050],
[41.59380, -10.67099],
[41.56920, -10.67169],
[41.54450, -10.67300],
[41.51980, -10.67471],
[41.49520, -10.67551],
[41.47170, -10.67700],
[41.44920, -10.67871],
[41.42650, -10.68051],
[41.40520, -10.68201],
[41.38370, -10.68350],
[41.36220, -10.68481],
[41.34050, -10.68600],
[41.31820, -10.68701],
[41.29520, -10.68829],
[41.27220, -10.68970],
[41.24900, -10.69080],
[41.22600, -10.69150],
[41.20300, -10.69250],
[41.17970, -10.69400],
[41.15580, -10.69501],
[41.13130, -10.69669],
[41.10680, -10.69720],
[41.08230, -10.69800],
[41.05800, -10.69821],
[41.03380, -10.69769],
[41.00950, -10.69699],
[40.98530, -10.69650],
[40.96130, -10.69620],
[40.93620, -10.69601],
[40.91100, -10.69580],
[40.88550, -10.69519],
[40.86000, -10.69501],
[40.83380, -10.69180],
[40.80770, -10.68729],
[40.78150, -10.68280],
[40.75550, -10.67871],
[40.77130, -10.42169],
[40.79750, -10.42419],
[40.82350, -10.42599],
[40.84870, -10.42981],
[40.87270, -10.43469],
[40.89680, -10.43820],
[40.92100, -10.44119],
[40.94550, -10.44299],
[40.96970, -10.44449],
[40.99220, -10.44519],
[41.01520, -10.43979],
[41.03820, -10.44000],
[41.06170, -10.43750],
[41.08520, -10.43420],
[41.10870, -10.43170],
[41.13220, -10.42871],
[41.15580, -10.42551],
[41.17950, -10.42151],
[41.20300, -10.41821],
[41.22630, -10.41571],
[41.24980, -10.41171],
[41.27380, -10.40771],
[41.29980, -10.40421],
[41.32450, -10.40369],
[41.34880, -10.40329],
[41.37320, -10.40271],
[41.39770, -10.40219],
[41.42200, -10.40201],
[41.44620, -10.40170],
[41.47050, -10.40201],
[41.49480, -10.40219],
[41.51920, -10.40149],
[41.54220, -10.39871],
[41.56500, -10.39499],
[41.58770, -10.39120],
[41.61050, -10.38849],
[41.63330, -10.38849],
[41.65600, -10.38849],
[41.67880, -10.38901],
[41.70130, -10.38919],
[41.72370, -10.39050],
[41.74600, -10.39319],
[41.76850, -10.39551],
[41.79100, -10.39801],
[41.81420, -10.39999],
[41.83820, -10.40271],
[41.86230, -10.40421],
[41.88670, -10.40451],
[41.91100, -10.40421],
[41.93520, -10.40399],
[41.95930, -10.40201],
[41.98350, -10.40149],
[42.00730, -10.40329],
[42.03130, -10.40619],
[42.05530, -10.40851],
[42.07930, -10.41171],
[42.10320, -10.41431],
[42.12720, -10.41620],
[42.15100, -10.41769],
[42.17470, -10.41919],
[42.19850, -10.42072],
[42.21720, -9.98569],
[42.19320, -9.98520],
[42.16750, -9.98450],
[42.14180, -9.98450],
[42.11650, -9.98550],
[42.09080, -9.98450],
[42.06520, -9.98279],
[42.03950, -9.98169],
[42.01400, -9.98029],
[41.98930, -9.98099],
[41.96570, -9.98300],
[41.94250, -9.98370],
[41.91970, -9.98499],
[41.89680, -9.98550],
[41.87380, -9.98581],
[41.85100, -9.98581],
[41.82820, -9.98599],
[41.80520, -9.98669],
[41.78200, -9.98279],
[41.75880, -9.98019],
[41.73550, -9.98322],
[41.71230, -9.98651],
[41.68900, -9.99020],
[41.66580, -9.99319],
[41.64270, -9.99649],
[41.61950, -9.99921],
[41.59630, -10.00269],
[41.57320, -10.00549],
[41.55020, -10.00800],
[41.52670, -10.00830],
[41.50330, -10.00900],
[41.47980, -10.01001],
[41.45600, -10.01151],
[41.43220, -10.01270],
[41.40850, -10.01450],
[41.38470, -10.01599],
[41.36080, -10.01700],
[41.33670, -10.01880],
[41.31300, -10.02148],
[41.28880, -10.02319],
[41.26470, -10.02380],
[41.24050, -10.02499],
[41.21630, -10.02631],
[41.19220, -10.02771],
[41.16820, -10.02899],
[41.14370, -10.03070],
[41.11970, -10.03619],
[41.09580, -10.04330],
[41.07150, -10.04950],
[41.04650, -10.05420],
[41.02150, -10.05920],
[40.99680, -10.06400],
[40.97230, -10.06949],
[40.94770, -10.07471],
[40.92280, -10.07700],
[40.89820, -10.08221],
[40.87350, -10.08701],
[40.84850, -10.08981],
[40.82300, -10.09119],
[40.79770, -10.09000],
[40.77230, -10.08780],
[40.72830, -9.70020],
[40.75230, -9.69971],
[40.77650, -9.69949],
[40.80070, -9.69971],
[40.82450, -9.70001],
[40.84820, -9.70200],
[40.87150, -9.70679],
[40.89470, -9.70850],
[40.91800, -9.70731],
[40.94120, -9.70599],
[40.96470, -9.70471],
[40.98820, -9.70380],
[41.01170, -9.70370],
[41.03520, -9.70380],
[41.05870, -9.70331],
[41.08220, -9.70279],
[41.10600, -9.70300],
[41.12970, -9.70300],
[41.15350, -9.70319],
[41.17730, -9.70319],
[41.20120, -9.70349],
[41.22520, -9.70349],
[41.24900, -9.70331],
[41.27280, -9.70319],
[41.29670, -9.70319],
[41.32030, -9.70349],
[41.34420, -9.70401],
[41.36770, -9.70569],
[41.39150, -9.70700],
[41.41530, -9.70850],
[41.43920, -9.70950],
[41.46280, -9.71021],
[41.48650, -9.71149],
[41.50980, -9.71100],
[41.53300, -9.70969],
[41.55620, -9.70898],
[41.57930, -9.70801],
[41.60270, -9.70770],
[41.62600, -9.70770],
[41.64950, -9.70770],
[41.67280, -9.70819],
[41.69630, -9.70850],
[41.71970, -9.70950],
[41.74300, -9.71179],
[41.76630, -9.71381],
[41.78950, -9.71631],
[41.81250, -9.71899],
[41.83580, -9.72119],
[41.85920, -9.72421],
[41.88250, -9.72751],
[41.90650, -9.72830],
[41.93220, -9.72470],
[41.95770, -9.72250],
[41.98020, -9.72400],
[42.00280, -9.72421],
[42.02550, -9.72601],
[42.04800, -9.72800],
[42.07070, -9.72980],
[42.09330, -9.73120],
[42.11600, -9.73080],
[42.13900, -9.73050],
[42.16170, -9.73001],
[42.18480, -9.72501],
[42.20820, -9.71951],
[41.54050, -9.38669],
[41.56380, -9.39429],
[41.58780, -9.40131],
[41.61170, -9.40851],
[41.63550, -9.41650],
[41.65870, -9.42419],
[41.68230, -9.43130],
[41.70650, -9.43869],
[41.73100, -9.44699],
[41.75500, -9.45480],
[41.77800, -9.46219],
[41.80080, -9.46970],
[41.82370, -9.47699],
[41.84450, -9.48831],
[41.86450, -9.50000],
[41.88430, -9.51129],
[41.90430, -9.51849],
[41.92430, -9.52530],
[41.94430, -9.53201],
[41.96430, -9.53671],
[41.98420, -9.54019],
[42.00380, -9.54401],
[42.02430, -9.54819],
[42.04520, -9.55200],
[42.06620, -9.55521],
[42.08700, -9.55930],
[42.10780, -9.56299],
[42.12870, -9.56631],
[42.14970, -9.56931],
[42.17050, -9.57230],
[42.19100, -9.57599],
[42.21150, -9.57901],
[42.23170, -9.58331],
[42.25220, -9.58771],
[42.27250, -9.59250],
[42.29250, -9.59671],
[42.31170, -9.60199],
[42.33150, -9.60721],
[42.35120, -9.61270],
[42.37200, -9.61679],
[42.39330, -9.62079],
[42.41450, -9.62430],
[42.43550, -9.62799],
[42.45670, -9.63181],
[42.47780, -9.63519],
[42.49870, -9.63870],
[42.52000, -9.64230],
[42.54120, -9.64621],
[42.56230, -9.64999],
[42.58200, -9.65302],
[42.60150, -9.65619],
[42.62100, -9.65948],
[42.63870, -9.66269],
[42.65770, -9.66550],
[42.68200, -9.66681],
[42.70620, -9.66751],
[42.73050, -9.66821],
[42.75380, -9.66901],
[42.77000, -9.67429],
[42.78280, -9.67929],
[42.79580, -9.68350],
[42.74380, -9.31750],
[42.73120, -9.43530],
[42.74570, -9.51199],
[42.71670, -9.64499],
[42.72500, -9.75171],
[42.72900, -9.85281],
[42.73920, -9.98630],
[42.73920, -10.12579],
[42.73580, -10.20700],
[42.74220, -10.32849],
[42.75620, -10.60269],
[41.44870, -10.42450],
[41.44730, -10.23001],
[41.44000, -10.12671],
[41.45420, -10.00500],
[41.44100, -9.89621],
[41.44730, -9.79279],
[41.44880, -9.66699],
[41.44550, -9.56119],
[41.44670, -9.45999],
[41.43750, -9.36331],
[41.44730, -9.22250],
[41.35300, -9.07901],
[40.33750, -9.09671],
[40.32520, -9.21301],
[40.31850, -9.33569],
[40.32780, -9.46179],
[40.30950, -9.57550],
[40.32070, -9.66669],
[40.31400, -9.79581],
[40.30920, -9.90829],
[40.31250, -10.01849],
[40.31980, -10.11749],
[40.31100, -10.20880],
[40.30850, -10.39600],
[40.13770, -10.53400],
[37.45970, -10.52301],
[37.45750, -10.49469],
[48.96600, -9.50000],
[47.81600, -13.86600],
[47.11600, -16.63300],
[46.41600, -19.78299],
[30.86600, -13.63300],
[32.36600, -11.33301],
[33.76600, -9.36600],
[34.91600, -8.18301],
[36.00000, -7.50000],
[36.01600, -10.03299],
[36.00000, -12.51599],
[36.01600, -15.00000],
[36.03300, -17.53299],
[36.00000, -20.00000],
[36.00000, -17.50000],
[36.00000, -15.00000],
[36.00000, -12.48300],
[36.00000, -10.00000],
[36.48300, -7.48300],
[35.50000, -7.50000],
[35.00000, -7.50000],
[34.50000, -7.50000],
[36.00000, -10.01599],
[36.00000, -12.50000],
[36.00000, -14.98300],
[36.00000, -17.51599],
[35.98300, -19.98300],
[36.03300, -17.50000],
[35.98300, -15.03299],
[36.03300, -10.00000],
[36.00000, -7.51599],
[50.00000, -19.00000],
[50.00000, -18.01599],
[50.00000, -17.00000],
[50.00000, -16.00000],
[49.98300, -15.01599],
[50.00000, -13.00000],
[50.00000, -12.00000],
[50.00000, -11.00000],
[49.98300, -8.98300],
[50.00000, -7.00000],
[36.00000, -8.76599],
[36.00000, -11.25000],
[36.00000, -13.75000],
[30.23300, -11.68301],
[35.38300, -6.50000],
[34.01600, -7.85001],
[30.94900, -10.41602],
[30.00000, -11.00000],
[30.00000, -12.00000],
[30.00000, -13.11600],
[30.03300, -14.00000],
[30.00000, -14.98300],
[30.00000, -17.00000],
[30.00000, -17.98300],
[30.00000, -18.96600],
[30.00000, -20.00000],
[30.00000, -19.00000],
[30.00000, -18.00000],
[30.00000, -16.00000],
[30.00000, -15.00000],
[30.00000, -14.00000],
[30.00000, -13.00000],
[30.01600, -11.06601],
[30.00000, -10.14999],
[30.00000, -10.00000],
[32.20000, -9.60001],
[33.13300, -9.03299],
[34.50000, -7.54999],
[35.10000, -6.76599],
[35.80000, -6.28299],
[37.21600, -9.16602],
[38.25000, -10.83301],
[39.36600, -12.44901],
[40.44900, -14.11600],
[41.50000, -15.79999],
[42.55000, -17.50000],
[43.64900, -19.23300],
[36.01600, -20.00000],
[35.98300, -7.16599],
[35.93300, -10.08301],
[36.01600, -12.51599],
[36.03300, -9.96600],
[36.71600, -8.64899],
[37.18300, -9.21600],
[39.34900, -12.96600],
[40.41600, -14.11600],
[41.50000, -15.81601],
[42.56600, -17.61600],
[43.63300, -19.25000],
[50.00000, -8.00000],
[50.00000, -9.00000],
[50.00000, -9.98300],
[49.98300, -11.00000],
[49.98300, -12.00000],
[49.98300, -13.00000],
[50.00000, -13.98300],
[50.00000, -15.01599],
[50.00000, -16.03299],
[50.00000, -17.03299],
[49.98300, -19.00000],
[35.98300, -15.00000],
[36.05000, -13.48300],
[36.01600, -12.53299],
[36.00000, -11.50000],
[35.96600, -10.00000],
[35.98300, -8.98300],
[35.56600, -6.38300],
[35.78300, -6.33301],
[36.08300, -6.36600],
[37.20000, -9.04999],
[38.28300, -10.83301],
[39.34900, -12.46600],
[40.41600, -14.13300],
[41.58300, -15.50000],
[42.56600, -17.50000],
[35.98300, -12.39999],
[35.96600, -12.50000],
[35.96600, -20.00000],
[36.00000, -17.46600],
[36.01600, -14.98300],
[36.00000, -9.98300],
[36.00000, -7.54999],
[33.88300, -8.46600],
[31.98300, -10.31601],
[43.64900, -19.21600],
[42.56600, -17.46600],
[40.38300, -14.10001],
[39.36600, -12.50000],
[38.26600, -10.83301],
[37.20000, -9.25000],
[36.34900, -8.33301],
[36.01600, -8.78299],
[36.01600, -13.75000],
[36.00000, -16.25000],
[35.98300, -18.75000],
[30.46600, -13.46600],
[31.96600, -11.41602],
[33.58300, -9.61600],
[35.25000, -6.81601],
[36.00000, -12.26599],
[36.00000, -8.00000],
[36.50000, -11.54999],
[35.81600, -6.21600],
[36.00000, -6.20001],
[35.93300, -6.20001],
[35.81600, -6.20001],
[35.75000, -6.23300],
[35.68300, -6.23300],
[35.91600, -6.20001],
[35.83300, -6.20001],
[35.75000, -6.21600],
[35.66600, -6.26599],
[33.98300, -8.78299],
[32.38300, -11.04999],
[30.86600, -13.25000],
[31.00000, -20.00000],
[31.00000, -19.00000],
[31.00000, -18.00000],
[31.00000, -17.00000],
[31.00000, -16.00000],
[31.00000, -15.00000],
[31.00000, -14.00000],
[31.15000, -13.56601],
[31.00000, -13.00000],
[31.00000, -12.00000],
[31.00000, -11.01599],
[31.00000, -10.16602],
[32.08300, -9.86600],
[32.98300, -9.21600],
[33.66600, -9.00000],
[34.00000, -9.00000],
[34.33300, -8.98300],
[34.66600, -9.00000],
[35.00000, -9.00000],
[35.33300, -9.00000],
[35.66600, -9.00000],
[36.00000, -9.00000],
[36.33300, -9.00000],
[36.66600, -9.00000],
[36.66600, -8.50000],
[36.33300, -8.50000],
[36.00000, -8.50000],
[35.66600, -8.50000],
[35.34900, -8.54999],
[35.00000, -8.50000],
[34.66600, -8.50000],
[34.33300, -8.43301],
[34.00000, -8.50000],
[33.75000, -8.50000],
[34.00000, -8.00000],
[34.33300, -8.00000],
[34.66600, -8.01599],
[35.00000, -7.96600],
[35.33300, -8.00000],
[35.66600, -8.00000],
[36.33300, -8.00000],
[36.66600, -8.00000],
[36.33300, -7.50000],
[35.66600, -7.50000],
[35.33300, -7.50000],
[34.98300, -7.50000],
[34.66600, -7.50000],
[34.33300, -7.50000],
[34.66600, -7.00000],
[35.00000, -7.00000],
[35.34900, -7.00000],
[35.66600, -7.00000],
[36.00000, -7.00000],
[36.08300, -6.34900],
[36.21600, -6.38300],
[36.64900, -8.03299],
[38.30000, -10.81601],
[39.34900, -12.48300],
[40.41600, -14.14999],
[41.50000, -15.85001],
[42.56600, -17.56601],
[43.63300, -19.31601],
[35.31600, -7.29999],
[36.51600, -11.58301],
[36.00000, -15.01599],
[33.56600, -16.23300],
[43.63300, -19.23300],
[41.51600, -15.81601],
[40.41600, -14.10001],
[37.18300, -9.44901],
[36.06600, -6.86600],
[50.00000, -17.50000],
[50.00000, -15.00000],
[50.00000, -7.81601],
[50.00000, -7.38300],
[49.48300, -11.03299],
[49.28300, -14.06601],
[49.00000, -18.86600],
[35.96600, -8.79999],
[36.01600, -10.00000],
[36.00000, -11.43301],
[35.98300, -13.93301],
[36.00000, -16.48300],
[36.01600, -17.50000],
[36.00000, -18.91602],
[50.00000, -20.00000],
[50.00000, -18.00000],
[50.00000, -14.00000],
[50.00000, -10.00000],
[50.00000, -7.20001],
[50.00000, -10.01599],
[50.00000, -10.96600],
[36.53300, -11.60001],
[35.96600, -9.16602],
[36.00000, -8.88300],
[44.05000, -19.86600],
[43.71600, -19.33301],
[43.40000, -18.79999],
[43.06600, -18.26599],
[42.75000, -17.73300],
[42.43300, -17.21600],
[42.10000, -16.69901],
[41.76600, -16.14999],
[41.34900, -15.66602],
[41.15000, -15.13300],
[40.81600, -14.63300],
[40.48300, -14.11600],
[40.16600, -13.61600],
[39.85000, -13.11600],
[39.51600, -12.63300],
[39.21600, -12.10001],
[38.86600, -11.61600],
[38.56600, -11.11600],
[38.23300, -10.63300],
[37.91600, -10.14999],
[37.56600, -9.69901],
[37.28300, -9.23300],
[36.00000, -14.93301],
[49.83300, -12.56601],
[37.26600, -10.14999],
[38.30000, -10.88300],
[39.40000, -12.44901],
[36.43300, -11.51599],
[36.50000, -11.58301],
[35.98300, -9.93301],
[35.89900, -6.51599],
[36.00000, -6.76599],
[39.36600, -12.46600],
[40.43300, -14.11600],
[43.96600, -19.78299],
[43.66600, -19.25000],
[43.33300, -18.71600],
[43.01600, -18.18301],
[42.68300, -17.64899],
[42.36600, -17.13300],
[42.05000, -16.61600],
[41.71600, -16.13300],
[41.40000, -15.60001],
[41.06600, -15.10001],
[40.73300, -14.60001],
[40.08300, -13.60001],
[39.76600, -13.10001],
[39.43300, -12.60001],
[39.11600, -12.13300],
[38.80000, -11.63300],
[38.46600, -11.14999],
[38.46600, -11.13300],
